Jawa Timur,3/4/2020,0,0,0.22,0.62
Riau,3/4/2020,0,0,0.16,0
Indonesia,3/3/2020,0,0,0.01,0
Jawa Timur,3/3/2020,0,0,0.22,0.62
Riau,3/3/2020,0,0,0.16,0
Jawa Timur,3/2/2020,0,0,0.22,0.62
Jawa Timur,3/1/2020,0,0,0.22,0.62
Jawa Timur,2/29/2020,0,0,0.22,0.62
Jawa Timur,2/28/2020,0,0,0.22,0.62
Jawa Timur,2/27/2020,0,0,0.22,0.62
Jawa Timur,2/26/2020,0,0,0.22,0.62
Jawa Timur,2/25/2020,0,0,0.22,0.62
Jawa Timur,2/24/2020,0,0,0.22,0.62
Jawa Timur,2/23/2020,0,0,0.22,0.62
Jawa Timur,2/22/2020,0,0,0.22,0.62
Jawa Timur,2/21/2020,0,0,0.22,0.62
Jawa Timur,2/20/2020,0,0,0.22,0.62
Jawa Timur,2/19/2020,0,0,0.22,0.62
Jawa Timur,2/18/2020,0,0,0.22,0.62
Jawa Timur,2/17/2020,0,0,0.22,0.62
Jawa Timur,2/16/2020,0,0,0.22,0.62
Jawa Timur,2/15/2020,0,0,0.22,0.62
Jawa Timur,2/14/2020,0,0,0.22,0.62
Jawa Timur,2/13/2020,0,0,0.22,0.62
Jawa Timur,2/12/2020,0,0.12,0.22,0.62
Jawa Timur,2/11/2020,0,0.07,0.22,0.49
Jawa Timur,2/10/2020,0,0,0.22,0.42
Jawa Timur,2/9/2020,0,0.1,0.22,0.42
Jawa Timur,2/8/2020,0,0,0.22,0.32
Jawa Timur,2/7/2020,0,0,0.22,0.32
Jawa Timur,2/6/2020,0,0,0.22,0.32
Jawa Timur,2/5/2020,0,0,0.22,0.32
Jawa Timur,2/4/2020,0,0,0.22,0.32
Jawa Timur,2/3/2020,0,0,0.22,0.32
Jawa Timur,2/2/2020,0,0,0.22,0.32
Jawa Timur,2/1/2020,0,0,0.22,0.32
Jawa Timur,1/31/2020,0,0,0.22,0.32
Jawa Timur,1/30/2020,0,0,0.22,0.32
Jawa Timur,1/29/2020,0,0,0.22,0.32
Jawa Timur,1/28/2020,0,0,0.22,0.32
Jawa Timur,1/27/2020,0,0,0.22,0.32
Jawa Timur,1/26/2020,0,0,0.22,0.32
Jawa Timur,1/25/2020,0,0,0.22,0.32
Jawa Timur,1/24/2020,0,0,0.22,0.32
Jawa Timur,1/23/2020,0,0,0.22,0.32
Jawa Timur,1/22/2020,0,0,0.22,0.32
Jawa Timur,1/21/2020,0,0,0.22,0.32
Jawa Timur,1/20/2020,0,0,0.22,0.32
Jawa Timur,1/19/2020,0,0,0.22,0.32
Jawa Timur,1/18/2020,0,0,0.22,0.32
Jawa Timur,1/17/2020,0,0,0.22,0.32
Jawa Timur,1/16/2020,0,0,0.22,0.32
Jawa Timur,1/15/2020,0,0,0.22,0.32
Jawa Timur,1/14/2020,0,0,0.22,0.32
Jawa Timur,1/13/2020,0,0,0.22,0.32
Jawa Timur,1/12/2020,0,0.07,0.22,0.32
Jawa Timur,1/11/2020,0,0.07,0.22,0.25
Jawa Timur,1/10/2020,0,0.02,0.22,0.17
Jawa Timur,1/9/2020,0,0.02,0.22,0.15
Indonesia,7/8/2021,144.77,3.21,9117.35,240.44
Indonesia,7/9/2021,143.76,3.28,9261.11,243.72
Indonesia,7/7/2021,129.64,3.92,8972.58,237.22
Indonesia,7/6/2021,117.61,2.75,8842.93,233.3
Indonesia,7/5/2021,112.17,2.1,8725.32,230.56
Indonesia,7/3/2021,105.26,1.86,8510.46,226.36
Indonesia,7/4/2021,102.69,2.09,8613.16,228.45
Indonesia,7/2/2021,102.69,2.03,8405.2,224.5
Indonesia,7/1/2021,93.66,1.9,8307.8,222.47
Indonesia,6/30/2021,82.23,1.76,8214.14,220.57
Indonesia,6/27/2021,80.48,1.54,7976.69,215.46
Indonesia,6/26/2021,79.55,1.35,7896.22,213.92
Indonesia,6/28/2021,78.04,1.6,8054.73,217.06
Indonesia,6/24/2021,77.58,1.34,7745.5,210.98
Indonesia,6/29/2021,77.18,1.75,8131.91,218.81
Indonesia,6/25/2021,71.17,1.59,7816.67,212.57
Indonesia,6/23/2021,57.73,1.14,7667.92,209.64
Indonesia,6/21/2021,54.81,1.11,7558.65,207.24
Indonesia,1/30/2021,54.75,0.79,4021.01,112.1
Indonesia,1/16/2021,53.64,1.07,3381.19,97.17
Indonesia,1/29/2021,52.05,0.71,3966.26,111.31
Indonesia,6/20/2021,51.8,1.4,7503.84,206.13
Indonesia,1/28/2021,51.64,1.79,3914.21,110.61
Indonesia,6/22/2021,51.54,1.26,7610.19,208.5
Indonesia,1/22/2021,51.41,0.94,3640.03,103.52
DKI Jakarta,7/9/2021,1208.91,12.72,58673.66,854.68
Indonesia,1/26/2021,49.38,1.27,3817.52,107.35
Indonesia,6/18/2021,48.98,1.09,7403.37,203.79
DKI Jakarta,7/8/2021,1196.19,12.54,57464.75,841.96
Indonesia,6/19/2021,48.67,0.94,7452.04,204.73
Indonesia,1/15/2021,48.34,0.9,3327.55,96.1
Indonesia,6/17/2021,47.6,1.04,7354.38,202.7
Indonesia,1/20/2021,47.39,1.01,3544.49,101.28
Indonesia,1/23/2021,45.97,0.8,3686,104.32
Indonesia,2/6/2021,45.84,0.72,4325.31,118.38
Indonesia,1/31/2021,45.26,1.02,4066.26,113.12
Indonesia,2/3/2021,45.19,0.71,4192.05,116.03
Indonesia,1/27/2021,45.06,1.46,3862.57,108.81
Indonesia,1/24/2021,44.45,0.64,3730.45,104.96
Indonesia,2/5/2021,44.3,0.76,4279.47,117.66
Indonesia,1/21/2021,44.13,1.3,3588.62,102.58
Indonesia,1/14/2021,43.58,1.11,3279.21,95.2
Indonesia,2/4/2021,43.12,0.87,4235.17,116.9
Indonesia,1/17/2021,42.56,0.83,3423.75,98
Indonesia,1/13/2021,42.53,1.15,3235.63,94.09
Indonesia,2/1/2021,41.46,1.05,4107.72,114.17
DKI Jakarta,7/5/2021,1005.15,11.06,54534.86,803.7
Indonesia,2/7/2021,40.83,0.61,4366.14,119
Indonesia,1/8/2021,40.04,0.88,3048.21,89.57
Indonesia,2/19/2021,40.02,0.69,4763.83,128.79
DKI Jakarta,7/4/2021,966.7,6.09,53529.71,792.63
Indonesia,2/2/2021,39.14,1.15,4146.86,115.32
Indonesia,1/19/2021,39.09,1.16,3497.1,100.27
Indonesia,2/22/2021,38.39,0.76,4860.12,130.82
Indonesia,1/12/2021,37.89,1.14,3193.1,92.93
Indonesia,1/9/2021,37.88,0.73,3086.09,90.3
Indonesia,2/16/2021,37.82,0.86,4653.19,126.69
Indonesia,1/25/2021,37.69,1.12,3768.14,106.08
Indonesia,6/16/2021,37.5,0.74,7306.78,201.66
Indonesia,2/12/2021,37.22,1.04,4532.14,123.14
Indonesia,6/13/2021,37.21,0.56,7207.63,199.4
Indonesia,2/23/2021,36.86,1.22,4896.98,132.04
DKI Jakarta,7/3/2021,894.42,1.48,52563.01,786.55
Indonesia,2/17/2021,36.53,0.72,4689.72,127.41
Indonesia,1/10/2021,36.35,0.69,3122.44,90.99
DKI Jakarta,7/6/2021,870.26,12.63,55405.12,816.33
DKI Jakarta,7/2/2021,866.58,6.45,51668.59,785.07
DKI Jakarta,6/27/2021,866.02,4.7,47948.65,753.08
DKI Jakarta,7/7/2021,863.44,13.09,56268.56,829.42
Indonesia,1/7/2021,35.15,0.84,3008.17,88.69
DKI Jakarta,6/26/2021,854.77,4.7,47082.63,748.38
Indonesia,1/18/2021,34.26,1.11,3458.01,99.11
Indonesia,2/18/2021,34.09,0.68,4723.81,128.1
Indonesia,6/10/2021,33.53,0.8,7111.78,197.5
Indonesia,1/6/2021,33.39,0.71,2973.02,87.85
Indonesia,2/13/2021,33.35,1.06,4565.49,124.2
Indonesia,2/10/2021,33.09,0.72,4463.12,121.3
Indonesia,2/9/2021,32.81,0.8,4430.03,120.58
Indonesia,1/11/2021,32.78,0.81,3155.22,91.8
Jawa Barat,7/7/2021,190.23,1.51,9415.31,126.48
Indonesia,2/25/2021,32.03,1,4957.41,133.94
Indonesia,2/11/2021,31.81,0.81,4494.93,122.11
Indonesia,12/3/2020,31.56,0.59,2103.72,65.44
DKI Jakarta,6/28/2021,769.67,7.38,48718.32,760.45
Indonesia,2/8/2021,31.08,0.78,4397.22,119.78
Indonesia,2/26/2021,31.04,1.01,4988.45,134.95
Indonesia,6/14/2021,30.88,0.89,7238.51,200.3
Indonesia,6/15/2021,30.77,0.62,7269.28,200.92
Indonesia,6/11/2021,30.48,0.73,7142.26,198.22
Indonesia,12/31/2020,30.45,0.73,2802.56,83.48
Indonesia,1/1/2021,30.44,0.72,2833,84.2
Indonesia,2/20/2021,30.37,0.62,4794.2,129.4
Indonesia,12/30/2020,30.18,0.91,2772.11,82.75
Indonesia,12/29/2020,29.8,0.95,2741.94,81.84
Jawa Barat,7/8/2021,172.09,3.01,9587.41,129.49
Indonesia,12/19/2020,29.23,0.55,2481.09,74.13
Indonesia,6/9/2021,29.13,0.64,7078.25,196.7
DKI Jakarta,6/30/2021,708.09,6.55,50106.74,774.38
DKI Jakarta,7/1/2021,695.27,4.24,50802.01,778.62
Indonesia,2/24/2021,28.41,0.91,4925.39,132.94
Indonesia,12/23/2020,28.33,0.57,2585.51,76.96
DKI Jakarta,6/24/2021,691.95,4.52,45588.55,737.31
Indonesia,6/12/2021,28.15,0.62,7170.41,198.84
Indonesia,1/5/2021,28.07,0.75,2939.63,87.14
Jawa Barat,7/9/2021,163.83,3.54,9751.24,133.03
DKI Jakarta,6/29/2021,680.33,7.38,49398.66,767.83
Indonesia,12/17/2020,27.73,0.54,2426.63,73.12
Indonesia,2/21/2021,27.53,0.65,4821.73,130.06
Indonesia,3/4/2021,27.39,0.66,5132.63,139.14
Indonesia,12/25/2020,27.37,0.97,2640.03,78.61
Jawa Barat,7/6/2021,160.29,1.08,9225.08,124.97
Indonesia,1/2/2021,27.16,0.85,2860.16,85.05
Indonesia,12/24/2020,27.15,0.68,2612.65,77.64
Indonesia,6/7/2021,26.37,0.72,7025.39,195.35
Indonesia,12/20/2020,26.33,0.83,2507.41,74.97
Jawa Barat,7/5/2021,154.36,0.86,9064.79,123.89
Indonesia,3/5/2021,26.29,0.49,5158.91,139.62
DKI Jakarta,6/25/2021,639.31,6.36,46227.85,743.67
Indonesia,3/8/2021,26,1.06,5228.63,141.59
Indonesia,1/3/2021,25.93,0.67,2886.09,85.73
Indonesia,12/21/2020,25.82,0.77,2533.24,75.74
Indonesia,3/17/2021,25.74,0.61,5419.92,146.75
Indonesia,3/3/2021,25.67,0.77,5105.23,138.47
Indonesia,2/14/2021,25.51,0.93,4591,125.13
Indonesia,1/4/2021,25.47,0.67,2911.56,86.4
Indonesia,12/26/2020,25.42,0.55,2665.44,79.17
Indonesia,4/4/2021,25.38,1.61,5785.59,157.13
Indonesia,12/16/2020,25.36,0.52,2398.9,72.58
Indonesia,12/18/2020,25.22,0.47,2451.86,73.59
Indonesia,3/1/2021,25.19,0.6,5058.02,136.98
Indonesia,6/5/2021,24.87,0.58,6977.02,194.01
Indonesia,3/18/2021,24.78,0.86,5444.69,147.6
Indonesia,5/29/2021,24.76,0.61,6825.13,189.54
Indonesia,12/27/2020,24.62,0.92,2690.06,80.08
Indonesia,6/4/2021,24.46,0.76,6952.16,193.43
Indonesia,2/15/2021,24.37,0.69,4615.37,125.83
Indonesia,3/12/2021,24.18,0.68,5317.54,144.16
Indonesia,3/9/2021,24.09,0.79,5252.72,142.38
Indonesia,12/12/2020,24.09,0.54,2306.43,70.34
Indonesia,12/22/2020,23.93,0.65,2557.17,76.39
Indonesia,5/7/2021,23.86,0.63,6424.3,175.96
Indonesia,12/11/2020,23.79,0.66,2282.34,69.8
Indonesia,6/8/2021,23.73,0.71,7049.12,196.06
Indonesia,3/19/2021,23.68,0.74,5468.37,148.35
Indonesia,5/27/2021,23.67,0.51,6778.27,188.2
Indonesia,11/29/2020,23.63,0.64,2014.69,63.41
Indonesia,4/22/2021,23.54,0.62,6134.62,166.57
Indonesia,2/27/2021,23.41,0.74,5011.86,135.68
Indonesia,12/13/2020,23.34,0.63,2329.77,70.97
Jawa Barat,7/1/2021,136.82,1.42,8583.36,119.93
Indonesia,4/15/2021,23.29,0.63,5993.39,162.43
Indonesia,4/1/2021,23.16,0.74,5723.74,154.81
Indonesia,5/8/2021,23.12,0.67,6447.42,176.64
Indonesia,12/15/2020,23.08,0.58,2373.54,72.07
Indonesia,5/30/2021,23.06,0.54,6848.19,190.07
Indonesia,3/25/2021,23.03,0.37,5590.65,151.14
Indonesia,12/6/2020,22.96,0.57,2171.3,66.9
Indonesia,12/9/2020,22.84,0.64,2235.79,68.52
Indonesia,12/10/2020,22.75,0.62,2258.54,69.14
Indonesia,12/5/2020,22.73,0.41,2148.33,66.33
Indonesia,4/26/2021,22.41,0.67,6211.27,168.83
Indonesia,3/31/2021,22.39,0.39,5700.58,154.07
Indonesia,5/24/2021,22.27,0.48,6716.53,186.49
Indonesia,5/28/2021,22.11,0.73,6800.38,188.92
Indonesia,12/28/2020,22.08,0.81,2712.14,80.89
Indonesia,4/29/2021,22,0.82,6270.58,170.95
Indonesia,6/6/2021,21.99,0.61,6999.02,194.63
Indonesia,11/27/2020,21.98,0.64,1970.62,62.3
Indonesia,3/7/2021,21.97,0.42,5202.63,140.53
Indonesia,12/4/2020,21.88,0.47,2125.61,65.91
Indonesia,5/20/2021,21.86,0.82,6632.71,184.35
Indonesia,3/6/2021,21.75,0.48,5180.66,140.11
Indonesia,12/7/2020,21.7,0.48,2192.99,67.38
Indonesia,5/21/2021,21.67,0.7,6654.38,185.05
Indonesia,3/22/2021,21.66,0.61,5527.93,149.75
Indonesia,4/21/2021,21.57,0.87,6111.08,165.95
Indonesia,3/2/2021,21.54,0.73,5079.56,137.71
Indonesia,4/13/2021,21.5,0.48,5948.76,161.33
Indonesia,5/31/2021,21.35,0.66,6869.54,190.73
Indonesia,4/14/2021,21.33,0.47,5970.09,161.8
Indonesia,3/20/2021,21.33,0.41,5489.7,148.75
Indonesia,5/6/2021,21.29,0.55,6400.44,175.33
Indonesia,3/10/2021,21.24,0.66,5273.96,143.04
Indonesia,3/15/2021,21.08,0.55,5373.76,145.46
DKI Jakarta,6/20/2021,514.65,6.36,43704.65,716.2
Indonesia,2/28/2021,20.97,0.7,5032.83,136.38
Indonesia,4/20/2021,20.92,0.79,6089.51,165.08
Indonesia,11/25/2020,20.87,0.43,1930.11,61.18
Indonesia,12/2/2020,20.86,0.44,2072.16,64.86
Indonesia,4/8/2021,20.76,0.61,5855.83,159.24
Indonesia,4/30/2021,20.74,0.71,6291.32,171.66
Indonesia,12/14/2020,20.7,0.52,2350.46,71.48
Indonesia,11/13/2020,20.53,0.39,1726.09,56.7
Indonesia,4/23/2021,20.5,0.66,6155.12,167.23
Indonesia,11/28/2020,20.43,0.47,1991.06,62.77
Indonesia,3/16/2021,20.42,0.68,5394.18,146.14
Jawa Barat,7/3/2021,119.42,0.82,8811.72,121.56
Indonesia,4/16/2021,20.22,0.46,6013.61,162.89
Indonesia,6/3/2021,20.19,0.71,6927.7,192.68
Indonesia,4/2/2021,20.08,0.37,5743.82,155.18
Indonesia,3/23/2021,19.97,0.58,5547.91,150.33
Indonesia,5/22/2021,19.97,0.5,6674.35,185.55
Indonesia,12/8/2020,19.96,0.5,2212.95,67.88
Indonesia,5/5/2021,19.93,0.8,6379.15,174.78
Indonesia,5/23/2021,19.91,0.46,6694.26,186.01
Indonesia,11/14/2020,19.88,0.42,1745.97,57.12
Indonesia,4/9/2021,19.85,0.46,5875.68,159.69
Indonesia,6/2/2021,19.78,0.7,6907.52,191.97
Indonesia,4/28/2021,19.76,0.67,6248.59,170.13
Indonesia,3/24/2021,19.71,0.44,5567.62,150.77
Indonesia,3/11/2021,19.4,0.44,5293.36,143.48
Indonesia,12/1/2020,19.2,0.51,2051.3,64.41
Indonesia,5/25/2021,19.08,0.65,6735.61,187.14
Indonesia,4/17/2021,19.01,0.5,6032.62,163.39
Indonesia,5/26/2021,18.98,0.54,6754.6,187.68
Indonesia,5/11/2021,18.93,0.93,6499.59,178.99
DKI Jakarta,6/21/2021,462.28,6.82,44166.94,723.02
Indonesia,3/29/2021,18.88,0.5,5660.54,153.03
Indonesia,11/21/2020,18.85,0.36,1860.24,59.48
Indonesia,3/26/2021,18.79,0.32,5609.44,151.46
Indonesia,4/19/2021,18.67,0.54,6068.58,164.29
Jawa Barat,7/2/2021,108.94,0.82,8692.3,120.74
Indonesia,11/26/2020,18.54,0.48,1948.65,61.66
DKI Jakarta,6/19/2021,451.22,5.53,43190,709.84
Indonesia,5/10/2021,18.44,0.78,6480.65,178.06
Indonesia,5/19/2021,18.37,0.72,6610.85,183.53
Indonesia,4/7/2021,18.33,0.33,5835.07,158.62
Indonesia,10/8/2020,18.29,0.41,1208.83,43.67
Indonesia,4/12/2021,18.21,0.48,5927.26,160.85
Indonesia,6/1/2021,18.19,0.55,6887.73,191.27
Indonesia,9/25/2020,18.19,0.43,1006.26,38.53
Indonesia,11/19/2020,18.09,0.37,1823.32,58.83
Indonesia,11/20/2020,18.07,0.29,1841.39,59.12
Jawa Barat,6/28/2021,105.64,1.62,8260.96,114.04
DKI Jakarta,6/18/2021,436.75,6.09,42738.78,704.31
Indonesia,5/3/2021,17.84,0.58,6342.74,173.27
Indonesia,4/10/2021,17.81,0.36,5893.49,160.05
Indonesia,3/14/2021,17.78,0.37,5352.69,144.9
DKI Jakarta,6/23/2021,432.69,4.33,44896.6,732.79
Indonesia,3/30/2021,17.66,0.65,5678.19,153.68
Indonesia,4/27/2021,17.56,0.63,6228.82,169.46
Indonesia,9/24/2020,17.47,0.48,988.07,38.11
Indonesia,11/30/2020,17.41,0.49,2032.1,63.9
Indonesia,5/12/2021,17.38,0.57,6516.96,179.56
Indonesia,3/13/2021,17.37,0.38,5334.91,144.54
Jawa Barat,1/30/2021,101.88,0.62,3265.85,40.54
Indonesia,4/18/2021,17.29,0.36,6049.91,163.75
Indonesia,4/6/2021,17.15,0.61,5816.74,158.29
Indonesia,4/24/2021,17.14,0.58,6172.25,167.81
Indonesia,10/7/2020,17.11,0.37,1190.54,43.26
Jawa Barat,1/28/2021,100.4,3.61,3079.07,39.81
Jawa Tengah,7/9/2021,124.57,5.55,7846.98,345.45
Indonesia,5/1/2021,17.01,0.49,6308.34,172.15
Indonesia,10/11/2020,16.96,0.3,1257.42,44.66
Indonesia,9/26/2020,16.95,0.34,1023.2,38.87
Jawa Barat,6/30/2021,99.04,1.99,8446.54,118.51
Indonesia,9/23/2020,16.84,0.53,970.6,37.62
Indonesia,3/27/2021,16.82,0.75,5626.26,152.21
Jawa Barat,7/4/2021,98.71,1.46,8910.43,123.03
Indonesia,11/23/2020,16.75,0.44,1893.43,60.34
Indonesia,10/22/2020,16.71,0.38,1423.69,48.87
Indonesia,10/15/2020,16.63,0.42,1316.66,46.26
Indonesia,4/25/2021,16.6,0.35,6188.85,168.16
Indonesia,3/21/2021,16.58,0.39,5506.27,149.14
Indonesia,5/2/2021,16.57,0.54,6324.91,172.69
Jawa Tengah,6/24/2021,120.56,1.92,6594.92,283.77
Indonesia,5/4/2021,16.48,0.71,6359.22,173.98
Indonesia,10/23/2020,16.48,0.44,1440.16,49.31
Indonesia,11/22/2020,16.44,0.41,1876.68,59.9
Indonesia,4/3/2021,16.38,0.34,5760.21,155.52
Jawa Barat,2/23/2021,95.97,0.51,4484.28,49.09
Jawa Barat,2/17/2021,95.94,0.07,4081.32,47.27
Indonesia,10/2/2020,16.28,0.44,1114.31,41.37
Indonesia,10/17/2020,16.22,0.32,1349.1,46.88
Indonesia,10/16/2020,16.22,0.3,1332.88,46.56
Indonesia,5/17/2021,16.2,0.8,6576.7,182.16
Indonesia,10/10/2020,16.19,0.33,1240.46,44.37
Indonesia,9/30/2020,16.15,0.52,1082.29,40.5
Indonesia,10/21/2020,16.09,0.46,1406.97,48.48
Indonesia,11/18/2020,16.08,0.41,1805.23,58.46
Indonesia,11/7/2020,16.07,0.37,1635.97,54.83
Jawa Tengah,7/8/2021,116.38,6.46,7722.4,339.9
DKI Jakarta,2/7/2021,388.34,4.15,27089.99,421.72
Jawa Barat,2/18/2021,93.22,0.2,4174.55,47.47
Indonesia,11/24/2020,15.81,0.41,1909.24,60.75
Indonesia,5/18/2021,15.78,0.65,6592.48,182.8
Indonesia,9/21/2020,15.75,0.47,938.41,36.49
Indonesia,10/1/2020,15.74,0.44,1098.03,40.94
Indonesia,11/12/2020,15.74,0.37,1705.56,56.31
Indonesia,9/19/2020,15.72,0.42,907.62,35.63
DKI Jakarta,6/17/2021,382.07,4.61,42302.03,698.22
Indonesia,4/11/2021,15.56,0.33,5909.05,160.38
Indonesia,10/14/2020,15.56,0.49,1300.03,45.84
Indonesia,11/15/2020,15.48,0.24,1761.46,57.36
Indonesia,10/18/2020,15.48,0.3,1364.58,47.18
Indonesia,10/9/2020,15.44,0.37,1224.27,44.03
Indonesia,3/28/2021,15.4,0.32,5641.65,152.53
Indonesia,9/22/2020,15.35,0.6,953.76,37.09
Indonesia,10/24/2020,15.35,0.48,1455.51,49.8
Indonesia,11/5/2020,15.33,0.34,1605.65,54.11
Indonesia,10/6/2020,15.29,0.46,1173.43,42.89
Jawa Tengah,7/6/2021,111.32,5.94,7500.89,323.37
Jawa Barat,2/16/2021,89.28,0.31,3985.38,47.21
Indonesia,10/28/2020,15.19,0.38,1510.2,51.33
Indonesia,10/3/2020,15.11,0.31,1129.42,41.69
Indonesia,9/29/2020,15.09,0.48,1066.14,39.98
Indonesia,10/4/2020,15.05,0.36,1144.47,42.05
Indonesia,9/20/2020,15.04,0.4,922.66,36.02
Jawa Barat,6/27/2021,88.31,2.08,8155.32,112.42
Jawa Barat,2/6/2021,87.93,0.09,3669.6,45.06
Indonesia,9/16/2020,14.94,0.51,863.52,34.32
Jawa Barat,1/26/2021,86.91,0.29,2907.86,33.88
Indonesia,5/9/2021,14.79,0.64,6462.21,177.28
Jawa Barat,6/29/2021,86.53,2.48,8347.5,116.52
Indonesia,10/13/2020,14.73,0.35,1284.47,45.35
Indonesia,9/18/2020,14.67,0.43,891.9,35.21
Indonesia,11/8/2020,14.63,0.28,1650.6,55.11
Indonesia,9/27/2020,14.61,0.29,1037.81,39.17
Indonesia,9/10/2020,14.56,0.45,781.35,31.89
Jawa Barat,6/25/2021,85.16,1.86,7983.16,108.68
Jawa Barat,2/19/2021,85.16,0.55,4259.71,48.03
Jawa Barat,1/29/2021,84.9,0.11,3163.97,39.92
Jawa Tengah,7/7/2021,105.13,10.06,7606.02,333.43
Jawa Barat,2/22/2021,84.43,0.35,4388.31,48.58
DKI Jakarta,2/12/2021,351,4.61,28584.26,444.21
Indonesia,11/17/2020,14.36,0.37,1789.14,58.05
Indonesia,9/12/2020,14.35,0.4,809.8,32.62
DKI Jakarta,1/22/2021,349.53,3.78,22405.84,361.23
Jawa Barat,6/26/2021,83.85,1.66,8067.01,110.34
DKI Jakarta,1/20/2021,349.06,3.04,21765.8,354.69
Indonesia,11/10/2020,14.25,0.27,1675.61,55.66
Indonesia,11/6/2020,14.25,0.35,1619.9,54.46
Indonesia,11/11/2020,14.22,0.28,1689.83,55.95
Indonesia,9/11/2020,14.09,0.33,795.44,32.22
Indonesia,10/25/2020,14.07,0.35,1469.58,50.15
Indonesia,4/5/2021,14,0.55,5799.59,157.68
Indonesia,9/13/2020,13.71,0.28,823.51,32.89
Indonesia,9/17/2020,13.71,0.46,877.23,34.78
DKI Jakarta,2/4/2021,334.87,3.69,26174.37,409.36
Indonesia,10/5/2020,13.66,0.38,1158.13,42.43
Indonesia,9/3/2020,13.66,0.51,694.86,29.22
DKI Jakarta,2/1/2021,333.21,4.15,25200.66,397.56
Indonesia,10/20/2020,13.58,0.44,1390.88,48.02
DKI Jakarta,2/3/2021,328.87,4.06,25839.5,405.67
Indonesia,10/29/2020,13.44,0.34,1523.64,51.67
DKI Jakarta,1/16/2021,326.01,2.95,20649.73,341.6
Indonesia,11/16/2020,13.33,0.32,1774.79,57.68
Indonesia,10/27/2020,13.27,0.38,1495.01,50.95
DKI Jakarta,1/24/2021,323.8,3.6,23032.52,367.69
Indonesia,9/28/2020,13.23,0.33,1051.05,39.49
Indonesia,9/15/2020,13.22,0.47,848.58,33.81
Banten,4/4/2021,326.51,16.51,4096.57,108.56
DKI Jakarta,1/30/2021,321.87,2.77,24547.15,389.54
DKI Jakarta,1/13/2021,320.48,4.15,19797.63,331.45
DKI Jakarta,1/31/2021,320.3,3.87,24867.45,393.41
Jawa Barat,1/16/2021,76.61,0.93,2459.96,29.54
Indonesia,5/13/2021,13,0.37,6529.96,179.93
DKI Jakarta,1/29/2021,317.9,4.06,24225.29,386.77
Jawa Tengah,7/5/2021,94.79,3.57,7389.57,317.43
Indonesia,9/6/2020,12.99,0.32,731.97,30.26
DKI Jakarta,2/9/2021,316.89,5.26,27696.57,430.94
Jawa Barat,6/22/2021,75.99,1.53,7765.94,104.14
DKI Jakarta,1/17/2021,313.01,3.04,20962.75,344.64
Indonesia,10/19/2020,12.72,0.4,1377.3,47.58
DKI Jakarta,2/2/2021,309.97,4.06,25510.63,401.62
Indonesia,11/4/2020,12.66,0.43,1590.32,53.77
DKI Jakarta,2/5/2021,307.94,4.15,26482.31,413.51
DKI Jakarta,2/10/2021,304.99,3.96,28001.56,434.9
Indonesia,8/29/2020,12.47,0.35,638.03,27.38
Indonesia,9/9/2020,12.47,0.4,766.79,31.43
DKI Jakarta,1/23/2021,302.87,2.86,22708.71,364.09
Indonesia,9/4/2020,12.33,0.31,707.19,29.53
Indonesia,10/12/2020,12.32,0.34,1269.74,45.01
Jawa Tengah,6/21/2021,89.43,1.07,6335.92,278.65
Jawa Tengah,7/3/2021,88.66,5.17,7213.52,311.35
Indonesia,10/26/2020,12.15,0.42,1481.73,50.57
DKI Jakarta,6/22/2021,296.97,5.44,44463.91,728.46
Jawa Barat,1/27/2021,70.81,2.32,2978.68,36.2
DKI Jakarta,1/14/2021,291.81,3.96,20089.44,335.42
DKI Jakarta,1/21/2021,290.52,2.77,22056.32,357.45
Indonesia,10/31/2020,11.85,0.33,1546.42,52.3
DKI Jakarta,2/8/2021,289.69,3.96,27379.68,425.68
Indonesia,9/14/2020,11.84,0.44,835.35,33.34
Indonesia,9/5/2020,11.8,0.41,718.99,29.94
Jawa Barat,1/15/2021,68.53,0.6,2383.34,28.61
Indonesia,5/16/2021,11.61,0.48,6560.5,181.36
Indonesia,9/2/2020,11.6,0.42,681.21,28.72
Jawa Barat,6/24/2021,67.6,1.84,7898,106.82
Indonesia,9/8/2020,11.49,0.38,754.32,31.03
DKI Jakarta,2/13/2021,278.16,4.89,28862.42,449.1
Indonesia,8/28/2020,11.32,0.4,625.55,27.03
Indonesia,11/3/2020,11.21,0.38,1577.67,53.34
Jawa Barat,2/1/2021,65.74,0.11,3394.65,42.03
DKI Jakarta,1/8/2021,272.82,2.21,18500.4,315.96
Jawa Tengah,7/4/2021,81.26,2.5,7294.78,313.85
Jawa Tengah,6/29/2021,80.38,1.81,6918.78,293.31
Jawa Barat,6/23/2021,64.46,0.84,7830.39,104.98
Indonesia,10/30/2020,10.92,0.31,1534.57,51.97
DKI Jakarta,1/28/2021,266.36,3.69,23907.39,382.72
Indonesia,9/7/2020,10.86,0.4,742.83,30.66
DKI Jakarta,2/20/2021,264.79,3.69,30046.99,473.44
Indonesia,8/30/2020,10.78,0.31,648.8,27.69
Indonesia,11/9/2020,10.76,0.28,1661.36,55.39
Jawa Barat,1/31/2021,63.06,1.37,3328.91,41.92
Jawa Barat,6/17/2021,62,0.38,7476.88,99.22
Jawa Barat,6/18/2021,61.8,1.06,7538.68,100.28
Indonesia,9/1/2020,10.46,0.33,669.61,28.3
